Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TESTSEARCHCategory,Chrome 116.0.0.0,,,2566-09-01 11:37:44,2566-09-01 11:39:39,1m - 55.473s,PASSED
,,,,,,,
Test Cases/TEST LOGIN,Chrome 116.0.0.0,"username : admin
password : 123456",,2566-09-01 11:37:44,2566-09-01 11:37:50,6.026s,PASSED
"openBrowser("""")",Chrome 116.0.0.0,,,2566-09-01 11:37:45,2566-09-01 11:37:47,2.368s,PASSED
"navigateToUrl(""https://pos-frontend-ton-gumbjqoyzq-as.a.run.app/"")",Chrome 116.0.0.0,,,2566-09-01 11:37:47,2566-09-01 11:37:48,0.806s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign In/input_Username_username""), ""admin"")",Chrome 116.0.0.0,,,2566-09-01 11:37:48,2566-09-01 11:37:49,1.247s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign In/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 116.0.0.0,,,2566-09-01 11:37:49,2566-09-01 11:37:50,0.457s,PASSED
"click(findTestObject(""Object Repository/Page_Sign In/button_Sign in with Credentials""))",Chrome 116.0.0.0,,,2566-09-01 11:37:50,2566-09-01 11:37:50,0.798s,PASSED
,,,,,,,
Test Cases/Category LIST/SEARCH category/กดเปลี่ยนหน้าไปที่ category,Chrome 116.0.0.0,,,2566-09-01 11:37:50,2566-09-01 11:37:52,1.932s,PASSED
"navigateToUrl(""https://pos-frontend-ton-gumbjqoyzq-as.a.run.app/"")",Chrome 116.0.0.0,,,2566-09-01 11:37:51,2566-09-01 11:37:51,0.156s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/div_Item""))",Chrome 116.0.0.0,,,2566-09-01 11:37:51,2566-09-01 11:37:52,0.739s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/span_Category""))",Chrome 116.0.0.0,,,2566-09-01 11:37:52,2566-09-01 11:37:52,0.739s,PASSED
,,,,,,,
Test Cases/Category LIST/SEARCH category/ตรวจสอบฟังก์ชันการค้นหาเมื่อมีการค้นหาค่าว่าง,Chrome 116.0.0.0,,,2566-09-01 11:38:28,2566-09-01 11:38:51,23.120s,PASSED
"navigateToUrl(""https://pos-frontend-ton-gumbjqoyzq-as.a.run.app/"")",Chrome 116.0.0.0,,,2566-09-01 11:38:28,2566-09-01 11:38:29,0.460s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""))",Chrome 116.0.0.0,,,2566-09-01 11:38:29,2566-09-01 11:38:50,21.547s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/span_Category""))",Chrome 116.0.0.0,,,2566-09-01 11:38:50,2566-09-01 11:38:50,0.378s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/span_Category""))",Chrome 116.0.0.0,,,2566-09-01 11:38:50,2566-09-01 11:38:51,0.385s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""))",Chrome 116.0.0.0,,,2566-09-01 11:38:51,2566-09-01 11:38:51,0.344s,PASSED
,,,,,,,
Test Cases/Category LIST/SEARCH category/ตรวจสอบการค้นหาโดยมีการป้อนข้อมูลที่ถูกต้อง,Chrome 116.0.0.0,,,2566-09-01 11:38:51,2566-09-01 11:39:16,24.289s,PASSED
"navigateToUrl(""https://pos-frontend-ton-gumbjqoyzq-as.a.run.app/"")",Chrome 116.0.0.0,,,2566-09-01 11:38:51,2566-09-01 11:38:52,0.199s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""sub001"")",Chrome 116.0.0.0,,,2566-09-01 11:38:52,2566-09-01 11:39:13,20.948s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 11:39:13,2566-09-01 11:39:13,0.490s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""PIZZA"")",Chrome 116.0.0.0,,,2566-09-01 11:39:13,2566-09-01 11:39:14,0.693s,PASSED
